hour,day,drivers,requests,traffic,weather,action_multiplier,reward_gmv,reward_cancel_rate
20,3,55,54,0.20268286371630898,0.8023468632967736,2.0,28503.30752155916,0.12026828637163091
21,3,82,77,0.5214915466337036,0.7331356138235647,0.8,17442.363621820918,0.056149154663370365
22,3,44,53,0.4419877942839096,0.9727646246597725,2.0,27214.478814177168,0.14419877942839096
23,3,111,93,0.6959543682884577,0.42608265583378185,1.6,38497.73969996033,0.13759543682884579
0,4,90,100,0.7092635226187127,0.9450684212542547,1.0,27272.209432143864,0.09092635226187128
1,4,53,69,0.807120591172649,0.5033178534707121,1.3,23553.998489154405,0.1247120591172649
2,4,76,74,0.6372631648452192,0.8802888868119589,1.3,25751.0185062567,0.10772631648452191
3,4,43,56,0.8397973656720948,0.6470304336387332,1.0,15053.140425670881,0.10397973656720949
4,4,50,49,0.5169144615794209,0.8517394292641413,1.6,20704.857186365203,0.1196914461579421
5,4,33,39,0.2545820218204591,0.3794050838033892,1.6,16970.462455152097,0.09345820218204591
6,4,43,49,0.46359145426523685,0.6865672540368426,1.6,20830.27289956817,0.1143591454265237
7,4,41,58,0.39565673077510155,0.9703001621386976,1.6,24845.37166152212,0.10756567307751017
8,4,34,46,0.42652062705829197,0.7817985649535816,0.8,10524.961227727646,0.0466520627058292
9,4,43,55,0.43353454986577733,0.6099560355064071,1.0,15454.667992721468,0.06335345498657774
10,4,67,77,0.6503850181073241,0.5956692895881731,1.3,26755.57379062371,0.10903850181073241
11,4,91,77,0.5430063800345888,0.5242616581977689,1.0,21383.655262120097,0.07430063800345889
12,4,85,75,0.8453782085947071,0.4854015666239773,0.8,16406.31922452953,0.08853782085947072
13,4,65,68,0.6701586625678526,0.7672254843584807,1.0,18624.87632836158,0.08701586625678527
14,4,80,70,0.8614329965968203,0.9570607893956089,1.0,18770.990707146677,0.10614329965968204
15,4,33,47,0.5768027554807287,0.8139615573550516,1.3,16466.200549203826,0.10168027554807288
16,4,42,48,0.5064569161355831,0.9020394573762985,1.0,13382.702040764761,0.07064569161355831
17,4,74,68,0.38335430894233974,0.5930208280444146,2.0,35155.914419515255,0.13833543089423397
18,4,44,48,0.31787384280396985,0.763269097965559,1.3,17301.260166270968,0.075787384280397
19,4,68,58,0.12861742797600986,0.6284786698549726,1.3,21333.787377918266,0.05686174279760099
20,4,50,63,0.33193920240721625,0.6577717249843107,1.3,22673.34537968547,0.07719392024072164
21,4,58,64,0.39140167129806913,0.8915835365972438,1.0,18064.508791107706,0.05914016712980692
22,4,39,51,0.5161135860832172,0.8389370204561316,1.3,17988.290077280482,0.09561135860832173
23,4,66,83,0.7619140786622963,0.7872784446335374,1.6,34095.41431060941,0.14419140786622964
0,5,92,81,0.726465421377989,0.6283741251010103,2.0,40209.37805210297,0.1726465421377989
1,5,87,100,0.6246833437559565,0.2963754868513557,0.8,22404.759974985704,0.06646833437559566
2,5,91,79,0.8639628082140874,0.6616005307684796,1.6,32065.293031252182,0.15439628082140877
3,5,31,38,0.549561641040254,0.8221294689857066,1.3,13353.469647978343,0.09895616410402541
4,5,41,57,0.5918075249689426,0.6235915546365117,1.3,19936.29187199404,0.10318075249689426
5,5,52,49,0.36177222827141353,0.6073665485783902,0.8,11287.51585955282,0.04017722282714136
6,5,57,57,0.45348925222073244,0.5799649248780954,1.6,24258.773405924076,0.11334892522207325
7,5,49,42,0.36872318132847726,0.8857005793099427,1.6,18045.77406644179,0.10487231813284772
8,5,65,61,0.22677476499908855,0.6955222222613234,0.8,14249.441744041336,0.02667747649990886
9,5,63,85,0.24324345442056794,0.757250102514143,2.0,44659.4583824551,0.1243243454420568
10,5,48,66,0.6366743859562248,0.6386497182764445,1.0,18143.384715806675,0.08366743859562249
11,5,93,82,0.6735235143117493,0.938838609593259,1.6,34032.53144766896,0.13535235143117494
12,5,93,80,0.898139944751376,0.7468091523644825,1.6,32339.94261215472,0.1578139944751376
13,5,77,80,0.7821161145014637,0.86717235621771,1.0,21642.921325196487,0.09821161145014638
14,5,88,86,0.7738874519195722,0.526231039987236,2.0,42446.740748095006,0.17738874519195724
15,5,52,74,0.7041093338872194,0.5043836586589061,0.8,16438.4618230163,0.07441093338872194
16,5,65,57,0.563835031566663,0.7056121567586765,0.8,12853.953676816805,0.06038350315666631
17,5,31,42,0.3937732410846266,0.7949148180338724,1.6,17995.27314597339,0.10737732410846267
18,5,51,52,0.28279662645570725,0.51085894750632,1.6,22556.859620366555,0.09627966264557072
19,5,54,46,0.20336893249544738,0.837150811640558,1.6,20129.521397050055,0.08833689324954475
20,5,67,62,0.3934115988701714,0.8689062976824732,1.3,22164.810753931924,0.08334115988701715
21,5,50,68,0.6089235720633661,0.7116267149091904,0.8,15260.956730392587,0.06489235720633663
22,5,80,80,0.4702225100231053,0.5467214480774025,1.0,22391.465975944546,0.06702225100231053
23,5,92,78,0.6021164989744566,0.8211888396529078,1.6,32639.755827839632,0.12821164989744566
0,6,64,84,0.8306467234891608,0.7672962946672066,0.8,18404.776205445854,0.08706467234891609
1,6,70,71,0.6952155583710058,0.7485535214556043,1.6,29393.265377071613,0.13752155583710057
2,6,47,60,0.7537194158985757,0.7692588398080306,2.0,29686.610102765124,0.17537194158985758
3,6,84,80,0.7614964527211174,0.761624733928958,0.8,17661.126810775455,0.08014964527211176
4,6,40,41,0.4223747259888371,0.7826188081605002,0.8,9385.023269626985,0.046237472598883715
5,6,38,47,0.5552476609439363,0.4576500402764382,1.6,19773.28127691048,0.12352476609439364
6,6,39,44,0.4775624306657873,0.5633299703929852,1.6,18675.22814643386,0.11575624306657874
7,6,40,51,0.4110965298863663,0.6231512436472483,0.8,11687.857847419087,0.04510965298863664
8,6,48,52,0.500210654983381,0.6861751966409612,1.6,22014.194205161482,0.1180210654983381
9,6,51,61,0.27341933814292496,0.5293901813525389,2.0,31939.285222396895,0.1273419338142925
10,6,54,72,0.5655428394343895,0.4835681344876761,2.0,36436.85493364344,0.15655428394343895
11,6,79,74,0.5825692836173326,0.7781479849213361,2.0,37373.392380739046,0.15825692836173327
12,6,96,92,0.7395058790664487,0.6576120159884721,1.3,31647.932905909583,0.11795058790664487
13,6,72,74,0.6094764661686579,0.5429608399066935,1.3,25831.21091863725,0.1049476466168658
14,6,49,60,0.7222815531283509,0.5485016125868603,0.8,13302.314563495174,0.0762281553128351
15,6,53,68,0.594980676265773,0.7280098749536908,0.8,15283.71153633426,0.06349806762657731
16,6,66,62,0.598967276412767,0.9557738179825672,1.0,17113.920865872253,0.07989672764127671
17,6,60,51,0.5675779283134661,0.7317487029224933,1.6,21425.92923148864,0.12475779283134661
18,6,27,34,0.33060834711550907,0.9396332738962679,1.0,9658.779485942181,0.0530608347115509
19,6,44,63,0.37998165374869314,0.8747413562796446,2.0,32583.66934882994,0.1379981653748693
20,6,38,48,0.444279539517461,0.8462117949506556,1.6,20449.659940951773,0.11242795395174611
21,6,40,54,0.44244192184663883,0.6786202805142192,1.3,19201.577312590976,0.0882441921846639
22,6,74,87,0.5332425645220376,0.5121662128516316,0.8,19683.069525277984,0.057324256452203765
23,6,86,78,0.7377139887799051,0.9693226956301226,1.6,32132.07882600804,0.1417713988779905
0,0,98,100,0.7764250094794901,0.608938462667712,1.0,27070.72497156153,0.09764250094794902
1,0,72,70,0.8732806909809011,0.9118749278496,1.3,23714.74371362214,0.1313280690980901
2,0,92,79,0.687068947601566,0.8484852413742575,1.3,27337.50057243958,0.1127068947601566
3,0,60,73,0.6878953287723477,0.9583355706972989,1.6,30246.894767981692,0.13678953287723478
4,0,55,52,0.41505626983094146,0.7465427521556901,1.0,14640.51221906373,0.061505626983094155
5,0,59,63,0.5467778054463741,0.3595457693866905,1.6,26530.223916330167,0.12267778054463742
6,0,48,63,0.2590858370299255,0.6707006680123263,1.0,18032.32776801344,0.045908583702992556
7,0,44,60,0.15556642450164254,0.5477311833970068,0.8,14118.384348717635,0.01955664245016426
8,0,48,54,0.48505637944407753,0.907900101728276,1.3,19111.831264890774,0.09250563794440776
9,0,49,49,0.4812183532136295,0.9449043522607607,1.0,13698.609020775964,0.06812183532136296
10,0,73,93,0.5717234457550251,0.44905159925679256,0.8,20954.633269074788,0.06117234457550252
11,0,48,65,0.8098525282215863,0.8231738309124261,1.0,17530.787569967906,0.10098525282215863
12,0,89,85,0.7342455539199935,0.6504881972951979,2.0,42155.34767500804,0.17342455539199936
13,0,61,82,0.711602685150351,0.7270069335842698,1.6,33882.651831248215,0.1391602685150351
14,0,72,81,0.670375629967616,0.9332896862286637,1.0,22184.987219178693,0.0870375629967616
15,0,43,62,0.5785837093038102,0.6170944683530966,1.6,26014.454881111862,0.12585837093038102
16,0,51,52,0.42998117901622807,0.5804286848300916,1.6,22189.486977175497,0.11099811790162281
17,0,31,39,0.5469937825421759,0.8218899268007795,1.0,10826.017274425654,0.07469937825421759
18,0,35,48,0.4392877337292458,0.9964269496856597,2.0,24654.85132685977,0.1439287733729246
19,0,38,45,0.5163054981111446,0.7772130804333126,1.0,12532.987577549955,0.07163054981111446
20,0,49,45,0.3358261178451565,0.3285427801086101,1.3,16188.425163181751,0.07758261178451566
21,0,58,75,0.4227032780421132,0.44074319307435983,1.0,21098.917624405243,0.06227032780421132
22,0,50,67,0.4548186877620904,0.691413838613872,0.8,15284.331550078557,0.04948186877620905
23,0,73,73,0.6011617572078864,0.9073935290408207,2.0,36786.91150342946,0.16011617572078865
0,1,48,59,0.702397124516487,0.913289689051654,1.0,16102.757089605817,0.0902397124516487
1,1,73,86,0.6596399715563602,0.700026445526853,1.3,29851.807535399967,0.10996399715563604
2,1,76,77,0.95,0.7761113982942807,1.6,30935.520000000004,0.163
3,1,42,44,0.45186128963340316,0.44739859398911186,0.8,10040.594478147126,0.04918612896334032
4,1,81,71,0.47936065005840983,0.4940749943718297,1.6,30128.898904600937,0.115936065005841
5,1,40,35,0.3310934009373247,0.4867552180256943,2.0,18204.70385803162,0.1331093400937325
6,1,30,31,0.2682672537368446,0.8044734061189631,1.3,11233.704890232153,0.07082672537368447
7,1,35,48,0.27831083837718296,0.6699174769341003,1.0,13711.232392736858,0.047831083837718294
8,1,87,86,0.3517906412659758,0.5932141142849029,1.6,37020.76823285405,0.10317906412659758
9,1,78,71,0.4511550951906712,0.8311336466945003,2.0,36418.07929448774,0.14511550951906713
10,1,56,62,0.593501653125716,0.7278982441747597,1.6,25970.05908029787,0.1273501653125716
11,1,76,77,0.5174069558808888,0.6827585956665806,2.0,39189.579863830295,0.1517406955880889
12,1,69,76,0.6829038436421431,0.7470532004610239,1.0,20786.979236495914,0.08829038436421431
13,1,79,90,0.7925854241879222,0.6110093300738609,0.8,19801.61548375409,0.08325854241879223
14,1,72,90,0.8632232134771302,0.9191673529966812,1.3,30525.68652069527,0.13032232134771302
15,1,75,84,0.8337877732503028,0.7676343286853811,1.6,34216.407698254785,0.1513787773250303
16,1,71,69,0.4587872847532603,0.23884979102286674,1.6,29348.336512897207,0.11387872847532604
17,1,48,48,0.48065783130831513,0.7404540191129296,1.3,16996.528539790834,0.09206578313083152
18,1,58,64,0.39244878957953644,0.6137775782653931,1.0,18062.49832400729,0.05924487895795365
19,1,71,69,0.19238955833529964,0.6288882332308252,1.3,25208.23969851971,0.06323895583352997
20,1,66,61,0.3605232070302533,0.8611734437178479,2.0,31620.485062269272,0.13605232070302534
21,1,58,69,0.34059096685896073,0.42101823277353123,1.0,19580.976698601953,0.05405909668589608
22,1,67,70,0.4857495713923303,0.4750744316635704,1.6,29683.08144012177,0.11657495713923305
23,1,56,68,0.6757554584499315,0.7900029717568751,1.0,18613.45886476214,0.08757554584499315
0,2,99,85,0.8273579679708983,0.8820713254050414,1.3,28948.70833617647,0.12673579679708985
1,2,74,78,0.8316688587012091,0.6618902207345546,0.8,17088.235896511338,0.08716688587012092
2,2,85,84,0.6925208875597526,0.9013542434214131,1.3,29049.86157235425,0.11325208875597526
3,2,53,54,0.6302583734429026,0.6733901795173575,2.0,27117.962870044994,0.16302583734429027
4,2,48,56,0.3634961447510002,0.8728572850909969,1.0,15853.32647681832,0.05634961447510002
5,2,55,76,0.3779989298824823,0.9353058400809688,2.0,39316.32487973588,0.13779989298824824
6,2,44,46,0.22996311960749743,0.7882816955333165,2.0,24205.301789883306,0.12299631196074975
7,2,31,37,0.27333999909939555,0.6754899335335919,1.3,13400.650381299572,0.07133399990993956
8,2,50,59,0.3594246768945756,0.8438456751301312,1.0,16709.8183218966,0.055942467689457556
9,2,64,62,0.33828360997633605,0.6622708586013809,1.6,26729.587976710423,0.10182836099763362
10,2,75,66,0.43406370156980223,0.8248589598148359,1.6,28150.646193426866,0.11140637015698024
11,2,61,83,0.5669187172664447,0.7907016877174046,1.6,34872.27583041048,0.12469187172664448
12,2,67,73,0.6979794060562676,0.6380483067619466,2.0,36362.85020147355,0.16979794060562675
13,2,87,83,0.7477804113818414,0.6985743375605982,1.0,22540.02677565922,0.09477804113818414
14,2,73,77,0.7167464216235468,0.941572642466229,2.0,38268.63153209921,0.17167464216235467
15,2,63,55,0.5932964003493345,0.9441431785666391,0.8,12364.04875153888,0.06332964003493347
16,2,58,50,0.6290793310689134,0.9356573629517948,2.0,25112.76200679326,0.16290793310689133
17,2,45,58,0.3909505314293657,0.28088575038486074,1.0,16371.746075312902,0.059095053142936574
18,2,51,45,0.16118442151555012,0.9318540057846155,2.0,23864.802061908016,0.11611844215155502
19,2,47,44,0.371453396649947,0.6737579450074664,1.0,12445.68151642207,0.0571453396649947
20,2,44,49,0.34208051650380217,0.7404049220071498,1.6,21116.066625183055,0.10220805165038022
21,2,50,63,0.21768912574397992,0.8319699653390107,1.6,27525.388083750207,0.089768912574398
22,2,56,75,0.4718011415314729,0.853860157524452,1.0,20988.44743155419,0.0671801141531473
23,2,93,81,0.5283832360205982,0.8559464391812424,2.0,41172.057472939894,0.15283832360205984
0,3,99,85,0.95,0.9026187800842468,2.0,41055.0,0.195
1,3,76,75,0.7950293687345382,0.45529075497575916,1.3,25637.53909645148,0.12350293687345384
2,3,69,64,0.8936702676784174,0.9492150551283182,1.0,17100.15308605744,0.10936702676784175
3,3,72,67,0.8637890342238023,0.7586853490277263,1.0,17961.784041210158,0.10637890342238024
4,3,34,49,0.6167982450754192,0.7228438297491453,2.0,24646.613159478267,0.16167982450754192
5,3,49,57,0.5118351429873966,0.8553149123348643,1.0,15882.76190549155,0.07118351429873966
6,3,45,45,0.39476867163971663,0.6199699883059406,1.6,19278.499669258214,0.10747686716397167
7,3,41,47,0.37640008454577123,0.7534176118450393,1.3,16833.538645027602,0.08164000845457714
8,3,44,62,0.2211012758218523,0.6356867760639445,1.6,27078.32260315417,0.09011012758218523
9,3,63,61,0.35411443290884864,0.5732623229414302,0.8,14063.016470221448,0.03941144329088487
10,3,52,73,0.5899993633264734,0.39909456571702634,1.3,25537.591812609528,0.10299993633264734
11,3,48,61,0.7566903894526017,0.8496783890785071,2.0,30170.51317460348,0.17566903894526018
12,3,61,74,0.7096227712172944,0.4772615913357565,0.8,16428.669958318085,0.07496227712172945
13,3,61,85,0.7076028533211267,0.6583258868500802,1.6,35138.5803584498,0.13876028533211268
14,3,93,81,0.7685106553529851,0.6789730559901783,1.6,33248.19057198759,0.14485106553529853
15,3,58,53,0.5686608642203966,0.6627215667138785,1.6,22263.40676142331,0.12486608642203967
16,3,46,42,0.42002752068336513,0.8757835820879603,1.3,14971.274921120648,0.08600275206833652
17,3,63,53,0.3039784003347664,0.7230534934972396,2.0,27653.348686935442,0.13039784003347665
18,3,37,47,0.39147690236576477,0.5161092225100227,1.6,20142.748108262836,0.10714769023657648
19,3,48,56,0.19613031612281223,0.7328504350675118,1.6,24524.961710261883,0.08761303161228123
20,3,38,41,0.1966539163435335,0.8004755672511308,1.3,14971.990387766691,0.06366539163435336
21,3,71,65,0.43249188826901835,0.571990775063178,2.0,33413.28163575083,0.14324918882690185
22,3,74,69,0.5303353939038065,0.8309760407509108,1.3,24298.82745500486,0.09703353939038065
23,3,107,107,0.6494311765915795,0.5434697621527635,1.3,37183.803700083336,0.10894311765915796
0,4,67,73,0.6183743096568743,0.4860041870503804,1.6,30490.496418962313,0.12983743096568745
1,4,55,76,0.9364068028386372,0.5070396918253348,1.3,25560.330236386286,0.13764068028386373
2,4,61,79,0.6306278745928338,0.9384398473903698,1.0,21731.411937214983,0.08306278745928339
3,4,33,42,0.5787584146239892,0.8178652189740517,0.8,9456.291518059019,0.06187584146239893
4,4,44,39,0.744346844176,0.7728088782992976,2.0,19318.228384628157,0.17443468441760002
5,4,41,44,0.46635803677950166,0.7489008657081375,2.0,22528.814782902115,0.14663580367795018
6,4,48,46,0.28902599900534287,0.7392249634186032,1.0,13125.144121372628,0.04890259990053429
7,4,66,56,0.37344044786359687,0.354415751823659,1.0,15836.620047589158,0.05734404478635968
8,4,66,71,0.28160212499634796,0.6302648206760446,1.3,25691.883715885113,0.07216021249963481
9,4,64,57,0.4755778043661846,0.7487734209240231,0.8,12974.689563627058,0.05155778043661846
10,4,83,88,0.5191384522407346,0.48845886128446475,1.0,24501.47448608446,0.07191384522407347
11,4,61,77,0.618281952605073,0.7511356641799463,1.6,32161.54990317165,0.12982819526050732
12,4,79,75,0.6974973828786053,0.5168983543370977,2.0,37361.261777046275,0.16974973828786055
13,4,54,66,0.7396102884686241,0.8129872462514953,2.0,32711.143257664247,0.17396102884686243
14,4,66,69,0.95,0.9545896346044862,1.3,23169.510000000002,0.139
15,4,57,60,0.8378595271441943,0.5872533683401777,1.3,20409.808706482585,0.12778595271441945
16,4,65,59,0.4705844124080549,0.8347802972504466,1.0,16513.065590037742,0.0670584412408055
17,4,42,42,0.3619040260544984,0.8645504031834242,2.0,21768.001854342663,0.13619040260544985
18,4,37,47,0.361886638288742,0.5289329353110741,0.8,10826.6718720103,0.040188663828874205
19,4,36,45,0.2121203167417918,0.7717672161408642,1.6,19673.02011583773,0.08921203167417918
20,4,41,57,0.23801551832223988,0.7535634799588394,1.3,20722.77150276966,0.067801551832224
21,4,64,66,0.48436175706446605,0.6986957570358785,1.0,18444.96372101236,0.06843617570644661
22,4,75,64,0.4677231758631159,0.7357654500049849,1.0,17917.971502342818,0.0667723175863116
23,4,105,88,0.44742513568403125,0.8165818728706185,2.0,45157.59528358832,0.14474251356840312
0,5,84,93,0.7758574018320129,0.7582967131749175,1.3,31860.08520355529,0.12158574018320131
1,5,76,65,0.7201432501184166,0.9208383191923319,0.8,14414.17652981527,0.07601432501184167
2,5,52,64,0.7524124214453682,0.5020229943400555,2.0,31670.736301649784,0.17524124214453685
3,5,51,63,0.5793666192849543,0.7593067292027906,1.3,22065.416216416874,0.10193666192849543
4,5,40,57,0.6572606566179864,0.590895444937474,1.3,19790.789560338213,0.10972606566179866
5,5,47,58,0.548330666549381,0.6595974910193573,2.0,29411.80928040815,0.15483306665493812
6,5,30,37,0.16589116560961037,0.6608308300846775,2.0,19611.721612346664,0.11658911656096105
7,5,57,58,0.22481682297532382,0.8635619462279511,1.6,25320.9899648367,0.0904816822975324
8,5,61,68,0.3761868248232767,0.6674766937955874,1.3,24355.47254056867,0.08161868248232768
9,5,66,64,0.5009294098959207,0.6765002337338243,1.6,27092.184852799735,0.11809294098959208
10,5,70,75,0.45202644251710766,0.8918737522148323,1.6,31924.704806938415,0.11320264425171078
11,5,83,82,0.5302554401564106,0.7805364772259326,0.8,18557.737293772185,0.05702554401564106
12,5,62,79,0.6562097588602773,0.6206059158140812,2.0,39549.565743002284,0.16562097588602775
13,5,55,77,0.778201926069863,0.8121306674963664,1.3,26371.739616012197,0.12182019260698632
14,5,70,72,0.9017643956383897,0.9544421164105172,2.0,34984.377810842154,0.19017643956383898
15,5,48,54,0.7206900032920963,0.8393255041369025,1.0,14708.482194666803,0.09206900032920964
16,5,49,70,0.532055774514877,0.9279687060227906,2.0,35565.36574703752,0.15320557745148772
17,5,49,49,0.5416931286580196,0.9110484687189335,1.0,13609.71110087271,0.07416931286580196
18,5,50,48,0.3483632802075188,0.9335431705219098,2.0,24916.713753002346,0.13483632802075188
19,5,42,57,0.19572880972966447,0.7056355274750639,2.0,30110.607470724546,0.11957288097296645
20,5,47,56,0.35341905628185544,0.9542588562000673,1.3,20107.17278108043,0.07934190562818555
21,5,60,64,0.4360569956465942,0.49358397581914226,1.6,27291.472909373664,0.11160569956465943
22,5,88,83,0.409391042127524,0.6642544587976577,2.0,42781.23261020493,0.1409391042127524
23,5,92,86,0.6431262361003511,0.3772154061431089,1.3,29907.194604119424,0.10831262361003513
0,6,76,74,0.95,0.714240993614859,2.0,35741.99999999999,0.195
1,6,88,76,0.95,0.5948949721757886,1.6,30533.76,0.163
2,6,79,87,0.7882360775274979,0.8148780028197531,0.8,19150.643070122587,0.0828236077527498
3,6,70,70,0.6937912206368338,0.8867558808531012,1.6,28984.06149866024,0.1373791220636834
4,6,54,61,0.3393890589091161,0.6574096207742907,1.6,26295.228835514106,0.10193890589091162
5,6,33,36,0.5125917706099516,0.5720968086668266,1.0,10030.400887741253,0.07125917706099517
6,6,40,50,0.21678808814248535,0.8883815908222431,1.0,14374.817867786272,0.04167880881424854
7,6,38,38,0.25845943917900494,0.6692779151030167,1.3,13784.883111136718,0.0698459439179005
8,6,58,56,0.39614403692665606,0.9083670284370896,1.0,15798.478017963218,0.059614403692665616
9,6,36,50,0.5665787516255264,0.5502369242923765,1.0,13850.131872561711,0.07665787516255264
10,6,49,69,0.624854678505905,0.6946882672786803,0.8,15459.000652394223,0.06648546785059051
11,6,46,65,0.7917409690107892,0.7190825118499641,2.0,32012.210220857924,0.17917409690107894
12,6,94,88,0.7513202914672017,0.6777317043112459,1.0,23888.51443052659,0.09513202914672018
13,6,62,74,0.8150391238862119,0.8335410132868838,1.3,25237.957088464394,0.1255039123886212
14,6,57,62,0.804963788762445,0.5993587617854077,2.0,30485.534705803708,0.1804963788762445
15,6,89,82,0.6500426071997059,0.7277713660220376,1.6,34124.95229806196,0.1330042607199706
16,6,71,79,0.72066748624998,0.6615328432517917,1.3,27233.98347486381,0.116066748624998
17,6,64,66,0.3992488334011125,0.6353185877226035,0.8,15144.229847892639,0.043924883340111257
18,6,35,39,0.2990666541013151,0.7376316532899726,2.0,20360.184029402924,0.12990666541013152
19,6,64,65,0.2751242474364014,0.7030686420360239,1.0,18573.50771749902,0.04751242474364015
20,6,43,53,0.38466645031889907,0.6874181201151142,1.0,14970.38034399295,0.058466645031889905
21,6,64,75,0.4018462283685074,0.319934348227265,1.3,26787.599782022116,0.08418462283685074
22,6,72,82,0.4902268942805316,0.6297472269351938,1.6,34753.98694411183,0.11702268942805316
23,6,79,69,0.7138112715754451,0.7454715669181462,1.3,23805.093868190477,0.1153811271575445
0,0,51,62,0.7084339063461427,0.7850329408928607,1.0,16910.312934196176,0.09084339063461427
1,0,86,78,0.7980591462536207,0.7033630453154174,1.0,21064.54159776653,0.09980591462536208
2,0,72,70,0.8655542019803721,0.8047921802145632,0.8,15278.668940672975,0.09055542019803722
3,0,68,71,0.6036508632609885,0.8713399035169175,1.0,19588.223661254095,0.08036508632609886
4,0,52,65,0.5709103905223162,0.8344418223356193,2.0,32873.44947696297,0.15709103905223162
5,0,58,57,0.39918443698713024,0.5378015633588452,2.0,29414.789225504013,0.13991844369871304
6,0,51,46,0.26983157143092096,0.5274849502843605,0.8,10697.945945140265,0.0309831571430921
7,0,66,57,0.2739968794078125,0.9667053636899201,1.3,20642.784937076434,0.07139968794078125
8,0,53,53,0.2564869971889045,0.8537509817138087,1.6,23057.577079151426,0.09364869971889045
9,0,70,75,0.49913357017506127,0.2921803836519075,0.8,17029.55957368489,0.05391335701750613
10,0,49,64,0.5838598227606332,0.2908079210122592,0.8,14401.75131223967,0.062385982276063325
11,0,81,73,0.6908777686774414,0.8006278664847949,1.3,25250.390992575325,0.11308777686774416
12,0,109,94,0.8547958961405144,0.49197323423765976,0.8,20541.340458307004,0.08947958961405145
13,0,50,66,0.95,0.9012059760078222,2.0,31877.999999999996,0.195
14,0,59,55,0.9370735741586242,0.8840908145047319,0.8,11910.262882110615,0.09770735741586244
15,0,62,61,0.88049169434592,0.874021348442008,1.6,24710.880318955144,0.15604916943459202
16,0,57,54,0.6168544093880919,0.8898382389858018,2.0,27161.39171358258,0.1616854409388092
17,0,54,59,0.4688689104294585,0.9251194369250441,1.0,16516.102028539855,0.06688689104294586
18,0,70,65,0.4009149785675687,0.7294901387834944,2.0,33536.43158358648,0.14009149785675687
19,0,50,48,0.3327571714985345,0.7044513446214911,1.0,13632.82967304211,0.05327571714985345
20,0,71,74,0.20715133253412657,0.9645767153605943,2.0,39040.24808354848,0.12071513325341267
21,0,46,57,0.4566464161129965,0.8614061697628498,0.8,13000.58770275742,0.04966464161129966
22,0,68,60,0.5645327013520821,0.6830042585003774,1.3,21049.39347883613,0.10045327013520822
23,0,84,86,0.6168677087249298,0.4889273380520329,2.0,43256.962622979365,0.161686770872493
0,1,97,99,0.8424333482241081,0.7718164859741257,1.0,26603.9729557744,0.10424333482241081
1,1,58,72,0.771502101352501,0.6600184373820905,1.3,24678.102099402182,0.1211502101352501
2,1,80,76,0.9219016106221888,0.6458550034247545,1.6,30636.262924450253,0.1601901610622189
3,1,47,60,0.7488299178875613,0.862126690341983,1.6,24684.969836483826,0.14288299178875613
4,1,71,67,0.5918415496583762,0.5283794177873683,0.8,15063.998788149333,0.06318415496583762
5,1,41,51,0.37322687695000156,0.8432901172191453,1.0,14422.962878266497,0.05732268769500015
6,1,55,56,0.4380887291744269,0.7492068504725727,0.8,12797.44874798957,0.0478088729174427
7,1,31,43,0.15733098953390098,0.47580660140368614,1.0,12439.043023501268,0.0357330989533901
8,1,63,57,0.38805859849893803,0.7901795541767783,1.6,24437.79167450691,0.10680585984989381
9,1,46,55,0.5231454685667556,0.8552626732833124,1.6,23223.695962983766,0.12031454685667556
10,1,80,72,0.6069042488189211,0.7226017178859326,1.3,25140.292869316476,0.10469042488189212
11,1,69,88,0.64177784960851,0.7021781160410436,1.3,30607.3384201436,0.10817778496085101
12,1,62,82,0.8707445700583898,0.6063035044273948,1.3,27788.238864953273,0.131074457005839
13,1,94,83,0.7480002858641731,0.45399033162909097,1.0,22539.47928819821,0.09480002858641731
14,1,69,67,0.6913092947624636,0.5539866786537839,1.3,23173.88881278568,0.11313092947624637
15,1,60,57,0.6178271471920527,0.8267819776813542,1.0,15701.51557830159,0.08178271471920527
16,1,71,61,0.4386535493878287,0.8776931204957537,2.0,31334.528009240545,0.14386535493878289
17,1,56,48,0.36885672353300164,0.8859053261220099,1.6,20623.434108979967,0.10488567235330018
18,1,43,47,0.2086662455926584,0.5833722929493179,1.6,20555.168949942963,0.08886662455926585
19,1,27,33,0.3686887136294774,0.6020793072335499,1.0,9336.998173506818,0.05686887136294774
20,1,48,66,0.42528650534998264,0.620974666993846,1.3,23512.752535229145,0.08652865053499828
21,1,58,78,0.5034353604636561,0.6961045983536063,1.3,27550.069633469557,0.09434353604636561
22,1,62,64,0.7806367046820823,0.7543654419588935,2.0,31562.3550540208,0.17806367046820826
23,1,87,74,0.6456411398112353,0.8815488209088391,1.0,20322.676669619057,0.08456411398112354
0,2,79,73,0.630101971372671,0.6220240862655498,0.8,16345.98134615508,0.06701019713726711
1,2,45,63,0.6720053664022623,0.8810279462028925,1.3,21837.80281474964,0.11120053664022622
2,2,68,65,0.629182851088906,0.840253029570116,1.6,27115.349504602615,0.13091828510889061
3,2,82,76,0.6574574211685813,0.7451726331462074,0.8,16967.83766378851,0.06974574211685813
4,2,52,46,0.6702617757044065,0.8107293452619155,1.3,15948.190374386295,0.11102617757044064
5,2,43,54,0.3834997510538111,0.42193671727237564,2.0,27917.460806585652,0.1383499751053811
6,2,46,61,0.36134572675274046,0.7045053990657769,0.8,14052.429856033988,0.04013457267527405
